customer_name,opportunity_id,customer_id,product,qty,price,earliest_year,latest_year,cluster_class,cluster_class_name,web_act1_time_bckt1,web_act1_time_bckt2,web_act1_time_bckt3,web_act1_time_bckt4,web_act1_time_bckt5,web_act2_time_bckt1,web_act2_time_bckt2,web_act2_time_bckt3,web_act2_time_bckt4,web_act2_time_bckt5,web_act3_time_bckt1,web_act3_time_bckt2,web_act3_time_bckt3,web_act3_time_bckt4,web_act3_time_bckt5,num_support_req_time_bckt1,num_support_req_time_bckt2,num_support_req_time_bckt3,num_support_req_time_bckt4,num_support_req_time_bckt5,num_pos_chat_time_bckt1,num_pos_chat_time_bckt2,num_pos_chat_time_bckt3,num_pos_chat_time_bckt4,num_pos_chat_time_bckt5,num_neg_chat_time_bckt1,num_neg_chat_time_bckt2,num_neg_chat_time_bckt3,num_neg_chat_time_bckt4,num_neg_chat_time_bckt5,num_pos_email_time_bckt1,num_pos_email_time_bckt2,num_pos_email_time_bckt3,num_pos_email_time_bckt4,num_pos_email_time_bckt5,num_neg_email_time_bckt1,num_neg_email_time_bckt2,num_neg_email_time_bckt3,num_neg_email_time_bckt4,num_neg_email_time_bckt5,num_pos_tweets_time_bckt1,num_pos_tweets_time_bckt2,num_pos_tweets_time_bckt3,num_pos_tweets_time_bckt4,num_pos_tweets_time_bckt5,num_neg_tweets_time_bckt1,num_neg_tweets_time_bckt2,num_neg_tweets_time_bckt3,num_neg_tweets_time_bckt4,num_neg_tweets_time_bckt5,revenue,num_days_ss1,num_days_ss2,num_days_ss3,num_days_ss4,num_days_ss5,num_days_ss6,current_ss,days_in_curr_ss,opentasks_time_bckt1,opentasks_time_bckt2,opentasks_time_bckt3,opentasks_time_bckt4,opentasks_time_bckt5,num_closed_tsk_time_bckt1,num_closed_tsk_time_bckt2,num_closed_tsk_time_bckt3,num_closed_tsk_time_bckt4,num_closed_tsk_time_bckt5,num_sp_pos_com_time_bckt1,num_sp_pos_com_time_bckt2,num_sp_pos_com_time_bckt3,num_sp_pos_com_time_bckt4,num_sp_pos_com_time_bckt5,num_sp_neg_com_time_bckt1,num_sp_neg_com_time_bckt2,num_sp_neg_com_time_bckt3,num_sp_neg_com_time_bckt4,num_sp_neg_com_time_bckt5,overall_sum_of_shipped_qty,overall_sum_of_tot_net_amt,number_of_periods_sold,total_periods_of_activity,% of time product sold,opportunity_value
"ACTIVON, INC.",10011,11,mathstring,11,195,200601,201507,0,MOST LIKELY,-0.575321497,0.213274483,-0.078804348,-0.841719304,-0.455231609,-0.355368184,-0.526833924,1.178160547,-0.836662595,-0.072606663,0.339544403,-1.271010571,-1.31861402,0.39122417,1.561732717,-0.337124969,-1.18039317,0.154746861,0.423199426,-0.367969922,-0.481516437,-0.452035274,0.355395271,-0.461244266,0.203263527,-1.734162189,-2.091081925,-0.251093781,0.401500055,0.293370209,-1.083789777,-1.315226699,1.67214444,1.018344555,0.351918202,0.463008603,0.481623543,1.148511662,0.477503048,-0.323618986,0.215642246,-1.103026141,-0.485592177,-1.226838274,0.138484479,0.372253633,0.335346519,-0.203059725,1.048089685,-1.056746823,-0.288223144,-0.327973096,-0.697143487,0.222737967,0.417913819,2.002751513,-0.533809401,0.633635884,1.634034733,-1.362024788,0.459975264,0.495038217,1.32964785,0.207938222,1.407676176,1.243111767,-0.461781283,0.432956797,-0.87267666,0.514550327,0.572442665,0.563605791,-0.431541618,0.459594069,1.507529137,-1.272555211,-1.31633249,1.325897516,1.536273972,0.139116572,-0.05560998,2.048182229,1.53332063,0.948077379,-0.288223144
"ADJUVANTS UNLIMITED, INC.",10012,12,zonair,17,125,200707,201507,3,SOMEWHAT UNLIKELY,0.185943555,1.549250564,1.003343628,-0.505370094,0.259508414,0.320776493,0.066863584,1.889960073,-0.228150174,-0.000581417,-1.030461276,-0.197317992,2.004081607,-1.409816829,-0.884758449,-0.337124969,1.007687519,0.154746861,0.423199426,-1.135450044,-1.203085056,0.241628465,0.355395271,-0.461244266,-0.513065179,1.166514991,-1.430263828,-0.251093781,0.401500055,1.112562431,1.572404832,2.177916976,0.281638648,-0.455802945,-0.391181803,1.236202707,0.481623543,-0.383336845,-0.26868673,-1.042615951,-1.120032756,0.300825311,0.793467629,-0.504586709,0.138484479,-1.143456378,0.335346519,-0.918670202,0.358805478,1.15333896,-0.297935594,-1.210977585,-0.697143487,0.673506684,0.141766455,1.72598075,-0.533809401,0.633635884,1.147631773,-0.451037004,-0.407358167,-1.358181776,-0.430585444,-0.375888324,-1.176716133,0.37173987,-0.461781283,0.432956797,0.31490729,1.357291409,-0.338828992,-0.296103341,0.487282411,1.651739092,1.507529137,0.516373848,0.489428322,0.447124973,0.388560522,1.173759167,-0.194948097,1.401193985,1.002075973,0.81694528,-0.297935594
"ADM ALLIANCE NUTRITION, INC.",10013,13,Statip,9,100,201009,201112,0,MOST LIKELY,-1.05463653,-0.59640799,-0.734651606,-1.049935481,-0.903695938,-1.707657538,-1.714228942,-0.245438506,-0.758648182,-1.201002183,-1.111049846,-0.929381114,0.381369789,-0.827127094,-1.304156934,-0.337124969,-1.18039317,0.154746861,-1.063088592,-1.135450044,-0.481516437,2.322619679,0.355395271,-0.461244266,-0.513065179,-0.283823599,-0.108627632,1.151189519,-2.478030165,-2.164206457,0.244307528,-1.315226699,-0.413614247,-0.455802945,0.351918202,-1.083379606,-0.266430045,-2.681109605,-1.014876508,-0.323618986,-1.120032756,1.704676763,-1.125122079,2.384419548,-0.555295606,0.372253633,-2.808911668,0.512550753,1.048089685,-0.320051562,-0.892823184,1.084834086,1.03141564,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,1.147631773,1.370938563,1.327308694,-0.431571779,-0.430585444,-0.95971487,-1.176716133,1.243111767,0.432045367,1.347175488,0.908699265,-0.328190754,-1.250100649,-1.155812473,-1.350365647,-1.328623464,-0.353213349,1.410838377,-0.413452084,1.325897516,0.962417247,-1.024856348,-0.913873489,-1.010307652,-1.388524984,0.030152684,-0.892823184
"ADVAN, LLC",10014,14,openfix,19,295,200601,201301,3,SOMEWHAT UNLIKELY,-0.406151486,0.537147472,0.183534556,-0.761636158,-0.301071996,-0.210480039,-0.408094423,1.320520452,-0.821059712,0.059439621,0.258955833,-1.417423196,-1.473158003,-0.085521977,-1.234257187,2.582720104,0.278327289,-0.557646346,-0.319944583,0.399510201,-0.481516437,2.322619679,-0.362418893,1.769315544,2.352249646,0.441345696,-0.108627632,-0.95223543,0.401500055,0.293370209,0.90835618,-1.315226699,0.281638648,0.281270805,-0.391181803,0.463008603,-0.266430045,0.382587408,0.477503048,0.395377979,-1.120032756,-0.401100415,0.793467629,1.662167983,-0.555295606,-1.143456378,-2.808911668,-0.918670202,1.048089685,0.416643699,1.392030782,-1.210977585,1.345699117,-0.678799468,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-1.446517349,1.370938563,-1.274691598,0.495038217,-0.430585444,0.207938222,-1.176716133,-1.371003925,-0.461781283,-0.481261894,-0.87267666,-1.170931835,1.483714323,-0.296103341,-0.431541618,-1.328623464,0.577157894,0.516373848,-1.31633249,-0.43164757,-0.185296203,-0.335094617,0.246289274,-0.451545078,0.647912868,-1.182819233,1.392030782
ADVANCED FOLIAR NUTRIENTS SYSTEMS,10015,15,Statip,18,100,200701,201407,3,SOMEWHAT UNLIKELY,-0.124201466,0.982472833,0.544250548,-0.649519755,-0.020781791,0.079296252,-0.170615419,1.605240263,-0.93027989,0.335536397,0.74248725,-0.734164282,2.081353598,0.285280582,0.373437008,-0.337124969,1.007687519,-0.557646346,2.652631452,-0.367969922,0.240052183,0.935292203,-0.362418893,1.025795607,2.352249646,1.166514991,-1.430263828,-0.251093781,-0.3183825,0.293370209,0.90835618,2.177916976,-1.108867143,-0.455802945,0.351918202,-0.310185502,0.481623543,-0.383336845,1.223692826,-0.323618986,1.551317248,1.002751037,-0.485592177,-0.504586709,-0.555295606,-1.143456378,0.335346519,0.512550753,1.048089685,1.15333896,-0.455762914,-1.387578483,1.502840856,1.124275402,0.141766455,-0.764956113,-0.533809401,-0.079553404,-0.960114389,-0.451037004,-1.274691598,1.421648214,-0.430585444,-0.375888324,-1.176716133,0.37173987,1.325872017,-0.481261894,-1.466468635,1.357291409,1.483714323,-0.296103341,-0.431541618,1.055666581,0.577157894,0.516373848,0.489428322,1.325897516,-0.759152928,1.3461996,-0.370356011,0.342485949,0.824994421,-0.297677564,-0.455762914
"ADVANCED MICROBIOLOGICS, LLC",10016,16,solbam,11,85,200606,201507,0,MOST LIKELY,-0.631711501,0.132306236,-0.144389073,-0.857735933,-0.525304161,-0.645144474,-0.764312928,0.893440736,-0.899074125,-0.228661363,-0.305164152,1.364416668,-0.391350124,-0.827127094,0.58313625,-1.067086238,1.007687519,-1.270039553,-0.319944583,-0.367969922,2.40475804,0.241628465,-0.362418893,-1.204764202,-1.229393885,0.441345696,0.552190465,-2.35451873,-0.3183825,0.293370209,2.236453484,-1.315226699,-0.413614247,0.281270805,-0.391181803,0.463008603,-1.762537222,0.382587408,-0.26868673,-0.323618986,-0.452195255,-0.401100415,0.153937726,0.217664855,-1.249075692,-0.385601373,-0.450718028,-0.918670202,-0.33047873,-1.056746823,-0.875826395,1.438035882,-1.325710442,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,-1.284383029,0.459950779,-1.274691598,-1.358181776,0.449531203,1.375591314,0.546212073,-0.499632027,0.432045367,1.347175488,-0.278884685,0.514550327,-0.338828992,0.563605791,1.40610644,1.651739092,0.577157894,-0.378090682,0.489428322,1.325897516,-0.759152928,0.570217653,-0.656443847,1.695279551,1.38575267,0.718596205,-0.875826395
"AEGIS ENVIRONMENTAL MGT., INC.",10017,17,Statip,19,100,201011,201506,3,SOMEWHAT UNLIKELY,0.947208607,2.844742521,2.052699241,-0.185037514,0.946219418,1.721361896,1.254258602,3.313559126,-0.056518465,0.971759403,0.339544403,-0.587751657,0.304097798,-0.615239918,-0.814858701,-1.067086238,0.278327289,2.291926482,0.423199426,1.166990323,0.961620802,0.241628465,0.355395271,-0.461244266,-1.229393885,0.441345696,-0.108627632,-0.251093781,-0.3183825,0.293370209,0.244307528,-0.616597964,-0.413614247,-1.192876695,1.095018206,-1.083379606,1.229677131,1.148511662,1.223692826,-1.761612916,-0.452195255,0.300825311,-1.125122079,0.939916419,0.138484479,0.372253633,-2.022847122,1.228161231,-0.33047873,-2.530137344,-0.407200662,1.61463678,1.188557379,-0.002646392,1.338405032,0.711154621,2.468286051,1.346825171,1.471900413,-1.362024788,1.327308694,0.495038217,0.449531203,-1.543541416,1.407676176,-1.371003925,1.325872017,-0.481261894,-1.466468635,-0.328190754,1.483714323,-0.296103341,1.40610644,1.651739092,1.507529137,0.516373848,0.489428322,-0.43164757,0.962417247,-0.076433969,-0.696466498,-0.745630643,-0.207981301,-1.182819233,-0.407200662
"AERIS ENVIRONMENTAL, LTD.",10018,18,Voyalight,12,150,200601,201308,3,SOMEWHAT UNLIKELY,-0.236981474,0.820536338,0.413081096,-0.681553013,-0.104868853,-0.45196028,-0.615888551,1.071390618,-0.789853947,-0.180644532,-0.466341291,-1.075793739,1.772265633,-0.721183506,-0.465359963,2.582720104,-0.451032941,0.154746861,1.909487443,-0.367969922,-0.481516437,-1.145699012,1.073209435,2.51283548,-0.513065179,0.441345696,-0.108627632,-0.251093781,-1.038265055,-0.525822013,0.244307528,0.780659506,0.281638648,-0.455802945,-0.391181803,1.236202707,-0.266430045,0.382587408,0.477503048,1.114374943,-0.452195255,-1.103026141,0.793467629,-0.504586709,1.526044649,0.372253633,0.335346519,0.512550753,-1.709047145,-1.056746823,-0.455762914,-1.387578483,-1.63999392,-0.566107288,0.417913819,0.526640779,1.433080723,1.346825171,-0.149442788,0.459950779,-0.407358167,0.495038217,-0.430585444,-1.543541416,-1.176716133,-0.499632027,-0.461781283,-0.481261894,-0.87267666,0.514550327,1.483714323,-0.296103341,-1.350365647,-1.328623464,0.577157894,1.410838377,-1.31633249,1.325897516,-0.185296203,0.742658086,-0.128243679,1.165925533,0.854508013,0.68581318,-0.455762914
AERO CHEMICAL COMPANY,10019,19,Voyalight,11,150,200706,201507,0,MOST LIKELY,-0.91366152,-0.353503248,-0.537897428,-0.969852336,-0.749536325,-1.466177296,-1.476749938,0.039281305,-1.257940425,-0.636804423,-1.191638415,-0.78296849,2.544985546,-1.409816829,-0.465359963,1.852758836,0.278327289,0.154746861,-0.319944583,0.399510201,-0.481516437,-0.452035274,0.355395271,0.282275671,-0.513065179,0.441345696,-1.430263828,0.450047869,1.12138261,-1.345014235,0.244307528,1.479288241,-0.413614247,-1.192876695,-1.134281807,-0.310185502,1.229677131,1.148511662,1.223692826,1.114374943,0.215642246,-0.401100415,0.153937726,0.217664855,0.832264564,-1.901311384,-0.450718028,0.512550753,0.358805478,-1.793442083,-0.528606292,1.438035882,0.559990423,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.661228812,0.459950779,-1.274691598,1.421648214,-0.430585444,-1.543541416,0.546212073,1.243111767,0.432045367,1.347175488,0.31490729,-1.170931835,-0.338828992,-0.296103341,-0.431541618,0.459594069,0.577157894,1.410838377,-1.31633249,-1.310420113,0.388560522,-0.378204726,-0.513646982,1.548236768,1.031589565,0.948077379,-0.528606292
AERUS LLC,10020,20,mathstring,16,195,200601,201505,3,SOMEWHAT UNLIKELY,0.355113566,1.832639429,1.232890169,-0.441303578,0.427682538,0.996921171,0.630876218,2.566169623,-0.633825121,0.863721534,-0.627518429,-0.050905368,0.767729746,-0.933070682,-0.115861225,-0.337124969,2.466407979,-0.557646346,0.423199426,1.166990323,-1.203085056,-1.145699012,1.073209435,1.769315544,-1.229393885,-0.283823599,-1.430263828,-0.251093781,-0.3183825,0.293370209,-0.419741124,-1.315226699,-0.413614247,-1.192876695,1.83811821,-0.310185502,0.481623543,-0.383336845,1.223692826,-2.48060988,0.215642246,0.300825311,0.793467629,-1.226838274,-0.555295606,0.372253633,0.335346519,0.512550753,-2.398331352,1.15333896,0.185258815,-1.034376687,-0.068576532,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.012691532,1.370938563,-1.274691598,-0.431571779,-0.430585444,-1.543541416,-1.176716133,1.243111767,-1.355607933,-0.481261894,-0.278884685,-0.328190754,-1.250100649,0.563605791,-1.350365647,0.459594069,1.507529137,0.516373848,-0.413452084,-1.310420113,-0.185296203,-0.636865374,-0.402472952,1.901139446,1.474293446,0.849728304,0.185258815
AERVOE INDUSTRIES INC.,10021,21,signtouch,18,395,200612,201507,3,SOMEWHAT UNLIKELY,0.665258588,2.358933037,1.659190886,-0.313170546,0.679943723,1.383289558,0.957409847,2.957659363,-0.44659053,1.031780441,0.823075819,-0.00210116,-0.314078133,-0.986042476,0.02393827,-1.067086238,0.278327289,0.867140068,0.423199426,-0.367969922,0.961620802,0.241628465,-1.080233057,0.282275671,-0.513065179,0.441345696,1.213008563,-0.95223543,-0.3183825,1.112562431,0.244307528,0.082030771,-1.108867143,1.755418305,-0.391181803,1.236202707,-1.014483633,1.148511662,-0.26868673,0.395377979,-0.452195255,-1.103026141,-0.485592177,-0.504586709,2.219824735,0.372253633,-1.236782575,0.512550753,1.048089685,1.15333896,2.122892677,0.201829597,-0.382860009,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,-0.311577108,-0.451037004,-0.407358167,1.421648214,-1.310702091,0.791764768,0.546212073,0.37173987,-0.461781283,1.347175488,1.502491241,0.514550327,1.483714323,-1.155812473,-0.431541618,1.651739092,-0.353213349,0.516373848,-0.413452084,-1.310420113,1.536273972,-0.421314834,0.682091471,0.283668836,1.208671117,-0.625507812,2.122892677
"AFFLAB, AFFILIATED LABORATORIES A DIV. OF AFFLINK ",10022,22,signtouch,12,395,200601,201402,3,SOMEWHAT UNLIKELY,0.383308568,1.873123553,1.265682532,-0.425286949,0.427682538,0.513960687,0.244972837,2.103499931,-0.602619356,0.455578474,-1.513992692,-1.026989531,-0.468622116,-0.562268124,-1.374056682,-0.337124969,-1.18039317,0.867140068,1.166343434,-1.135450044,0.961620802,0.241628465,-1.080233057,-1.204764202,-1.229393885,0.441345696,0.552190465,0.450047869,1.12138261,0.293370209,0.244307528,-1.315226699,-1.108867143,-0.455802945,-1.134281807,0.463008603,0.481623543,-1.915185352,0.477503048,1.114374943,0.215642246,0.300825311,-0.485592177,-0.504586709,-0.555295606,-1.143456378,0.335346519,0.512550753,-0.33047873,1.15333896,0.9719673,0.201829597,1.502840856,0.673506684,0.325864698,2.002751513,1.536601256,1.346825171,0.012691532,0.459950779,-1.274691598,1.421648214,-0.430585444,-1.543541416,-1.176716133,1.243111767,1.325872017,1.347175488,1.502491241,-0.328190754,0.572442665,0.563605791,0.487282411,-0.732550953,-1.283584591,-0.378090682,0.489428322,0.447124973,0.388560522,0.397777221,1.423745776,1.077699863,1.031589565,0.423548982,0.9719673
"AFFLINK, LLC",10023,23,openfix,14,295,201107,201312,3,SOMEWHAT UNLIKELY,0.721648591,2.439901284,1.724775612,-0.281137288,0.736001764,1.141809316,0.749615719,2.708529528,-0.196944408,0.623637381,-0.949872707,-0.78296849,-0.545894107,-0.668211712,1.491832969,1.852758836,0.278327289,-1.270039553,2.652631452,-0.367969922,0.240052183,-0.452035274,-0.362418893,-0.461244266,-1.229393885,0.441345696,-0.76944573,-1.65337708,1.12138261,-0.525822013,1.572404832,-1.315226699,0.281638648,0.281270805,-1.134281807,0.463008603,0.481623543,0.382587408,-0.26868673,-0.323618986,2.219154749,-1.103026141,-1.125122079,-1.226838274,-1.249075692,0.372253633,1.121411066,-0.918670202,-0.33047873,1.15333896,0.675737562,-0.327973096,-1.63999392,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,-1.60865167,1.370938563,0.459975264,-1.358181776,1.32964785,-1.543541416,-0.31525203,0.37173987,-1.355607933,-1.395480585,1.502491241,0.514550327,0.572442665,1.423314923,0.487282411,-1.328623464,0.577157894,0.516373848,-1.31633249,0.447124973,1.536273972,0.958208627,1.120858308,-0.980899096,-0.975334695,-1.018904109,0.675737562
AFTON CHEMICAL CORPORATION,10024,24,labfax,7,495,201109,201304,0,MOST LIKELY,-0.46254149,0.456179225,0.11794983,-0.777652787,-0.329101017,-0.838328667,-0.94242218,0.679900878,-0.977088538,-0.336699231,1.145430096,-0.099709576,0.149553815,0.973913905,-0.465359963,-1.067086238,0.278327289,-0.557646346,-0.319944583,-0.367969922,1.683189421,-1.145699012,-1.080233057,0.282275671,0.203263527,-0.283823599,1.213008563,1.151189519,0.401500055,1.112562431,-1.083789777,0.780659506,0.976891544,-0.455802945,-1.134281807,1.236202707,0.481623543,1.148511662,0.477503048,0.395377979,-0.452195255,-1.103026141,0.793467629,-0.504586709,-1.249075692,-0.385601373,0.335346519,-1.63428068,0.358805478,-1.056746823,0.352798585,-1.740780278,-0.068576532,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.012691532,-0.451037004,-0.407358167,0.495038217,1.32964785,0.207938222,1.407676176,0.37173987,0.432045367,-0.481261894,1.502491241,-0.328190754,-0.338828992,-1.155812473,-0.431541618,1.055666581,-0.353213349,-0.378090682,-1.31633249,-0.43164757,0.388560522,1.216869275,3.035028047,-0.980899096,-1.270470615,-0.297677564,0.352798585
AGAN CHEMICAL MFG. LTD.,10025,25,solbam,20,85,200712,201504,3,SOMEWHAT UNLIKELY,0.044968545,1.306345822,0.806589451,-0.56943661,0.119363312,0.031000203,-0.200300295,1.569650286,-0.50900206,-0.03659404,1.628961513,-0.099709576,1.694993642,3.35764464,-0.255660721,-0.337124969,-0.451032941,2.291926482,1.166343434,-0.367969922,0.240052183,0.241628465,-1.080233057,-1.204764202,-0.513065179,0.441345696,0.552190465,1.151189519,0.401500055,-2.98339868,-0.419741124,-0.616597964,0.281638648,-1.192876695,-0.391181803,0.463008603,-0.266430045,-0.383336845,-0.26868673,-0.323618986,0.215642246,-0.401100415,0.793467629,-1.226838274,-0.555295606,0.372253633,-2.808911668,-0.203059725,-0.33047873,-0.320051562,-0.504325166,1.791237677,-1.168568703,0.335430146,0.694061183,1.818237671,-0.533809401,0.633635884,1.309766093,1.370938563,-0.407358167,-1.358181776,0.449531203,0.207938222,1.407676176,-1.371003925,0.432045367,1.347175488,0.31490729,0.514550327,1.483714323,1.423314923,0.487282411,1.651739092,-0.353213349,0.516373848,-1.31633249,0.447124973,0.962417247,0.785768194,-0.614444769,-0.7750392,0.765967237,-1.641781581,-0.504325166
AGBIOCHEM INC,10026,26,apstring,13,90,201001,201104,3,SOMEWHAT UNLIKELY,0.580673582,2.237480666,1.560813798,-0.329187175,0.637900192,0.755440929,0.42308209,2.317039789,-0.50900206,0.57562055,0.017190125,0.339528297,-0.623166098,1.55660364,1.212233979,-1.067086238,-1.18039317,0.154746861,1.909487443,1.166990323,0.240052183,-1.145699012,0.355395271,1.025795607,2.352249646,0.441345696,0.552190465,0.450047869,-1.038265055,-0.525822013,2.236453484,2.177916976,2.367397335,0.281270805,1.095018206,1.236202707,0.481623543,1.148511662,0.477503048,-2.48060988,2.219154749,0.300825311,-0.485592177,0.217664855,0.832264564,-0.385601373,0.335346519,-2.349891158,-0.33047873,1.15333896,-0.761705103,0.731632291,-1.63999392,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,-1.60865167,-0.451037004,0.459975264,-0.431571779,0.449531203,-0.375888324,1.407676176,0.37173987,1.325872017,-1.395480585,0.908699265,-0.328190754,0.572442665,1.423314923,-0.431541618,-1.328623464,-0.353213349,0.516373848,0.489428322,0.447124973,0.962417247,-0.421314834,-0.824934265,-1.186758991,-1.388524984,-1.281168308,-0.761705103
AGCO PARTS DIVISION,10027,27,openfix,10,295,200912,201103,0,MOST LIKELY,-0.659906503,0.091822112,-0.177181436,-0.873752562,-0.525304161,-0.838328667,-0.94242218,0.679900878,-0.852265477,-0.456741308,0.823075819,1.071591419,-1.086798046,-0.668211712,0.513236503,-0.337124969,0.278327289,0.154746861,0.423199426,0.399510201,-1.203085056,0.241628465,0.355395271,1.025795607,-1.229393885,0.441345696,-2.091081925,-0.95223543,0.401500055,0.293370209,0.244307528,0.082030771,2.367397335,0.281270805,-0.391181803,-1.85657371,0.481623543,-1.149261098,-0.26868673,-0.323618986,2.219154749,2.406602488,0.153937726,0.217664855,-0.555295606,-0.385601373,1.121411066,1.228161231,1.048089685,-1.056746823,0.102702986,1.438035882,1.188557379,-0.566107288,0.325864698,1.633723829,0.60491646,1.346825171,-1.446517349,-0.451037004,1.327308694,1.421648214,-1.310702091,1.375591314,-1.176716133,-1.371003925,-0.461781283,-0.481261894,1.502491241,-1.170931835,0.572442665,-1.155812473,-1.350365647,1.651739092,-0.353213349,-0.378090682,1.392308727,0.447124973,-0.185296203,0.915098518,1.091706007,-1.245576105,-1.388524984,-1.70734763,0.102702986
"AGRAQUEST, INC.",10028,28,apstring,20,90,200806,201106,3,SOMEWHAT UNLIKELY,0.044968545,1.306345822,0.806589451,-0.56943661,0.119363312,0.320776493,0.037178709,1.854370097,-0.477796295,0.191485905,1.306607235,-0.050905368,1.076817711,0.1263652,0.163737765,-0.337124969,-0.451032941,2.291926482,0.423199426,-0.367969922,0.240052183,-0.452035274,-1.080233057,1.769315544,-0.513065179,-1.008992894,-1.430263828,0.450047869,-1.75814761,-0.525822013,0.90835618,0.082030771,0.281638648,0.281270805,-1.134281807,-0.310185502,0.481623543,1.148511662,0.477503048,-0.323618986,-1.120032756,0.300825311,-0.485592177,-0.504586709,0.138484479,0.372253633,0.335346519,-2.349891158,-2.398331352,-0.320051562,-0.455762914,-0.681174891,-1.011426965,0.673506684,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.499094492,0.459950779,-1.274691598,-1.358181776,-1.310702091,-0.95971487,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,0.514550327,-1.250100649,0.563605791,0.487282411,-0.732550953,1.507529137,-1.272555211,-1.31633249,0.447124973,-0.759152928,-1.326627105,-1.011706635,-0.333910851,-0.76873955,0.718596205,-0.455762914
"AGRASYST, LLC",10029,29,Statip,10,100,200908,201106,0,MOST LIKELY,-0.518931493,0.334726854,0.019572741,-0.809686045,-0.371144548,-0.790032619,-0.912737305,0.715490855,-0.665030886,-0.552774969,1.145430096,-0.978185322,-0.777710081,-1.462788623,0.513236503,1.852758836,1.007687519,-1.270039553,-1.063088592,0.399510201,-0.481516437,-0.452035274,-0.362418893,0.282275671,-0.513065179,1.166514991,-0.76944573,1.151189519,1.12138261,1.112562431,0.244307528,1.479288241,0.281638648,-1.192876695,-0.391181803,0.463008603,1.229677131,-0.383336845,1.223692826,-0.323618986,-1.120032756,1.002751037,-0.485592177,0.217664855,-0.555295606,-0.385601373,-0.450718028,0.512550753,0.358805478,0.416643699,-0.844260931,1.261434984,-0.225718271,0.898891043,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.823363133,-1.362024788,-1.274691598,-1.358181776,-0.430585444,0.207938222,-0.31525203,-0.499632027,0.432045367,-1.395480585,-1.466468635,1.357291409,-1.250100649,-1.155812473,-1.350365647,-0.136478442,-0.353213349,-0.378090682,1.392308727,-0.43164757,0.388560522,1.3461996,-0.370356011,-0.745630643,-1.181929839,0.620247131,-0.844260931
"AGRIA CANADA, INC.",10030,30,labfax,8,495,200803,201208,3,SOMEWHAT UNLIKELY,0.129553551,1.468282316,0.937758903,-0.537403352,0.217464884,0.175888348,-0.081560793,1.712010191,-0.680633769,0.239502736,-1.513992692,1.510829293,0.613185763,-1.197929653,0.30353726,-0.337124969,0.278327289,-0.557646346,-1.063088592,2.701950568,-0.481516437,-1.145699012,0.355395271,-0.461244266,0.919592233,-1.008992894,0.552190465,-0.95223543,1.12138261,0.293370209,-0.419741124,0.082030771,-0.413614247,2.492492055,-1.134281807,0.463008603,-0.266430045,-0.383336845,-1.014876508,-2.48060988,1.551317248,-1.103026141,0.153937726,0.217664855,-1.249075692,-1.143456378,-0.450718028,-0.203059725,1.048089685,0.416643699,0.593181733,0.0252287,0.088565207,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,-0.375888324,-1.176716133,0.37173987,-1.355607933,-1.395480585,0.908699265,0.514550327,-0.338828992,-0.296103341,1.40610644,-0.732550953,0.577157894,0.516373848,1.392308727,-1.310420113,-1.333009653,0.139116572,1.81211372,-0.010416729,-0.267008485,0.423548982,0.593181733
AGRIPHAR S.A.,10031,31,solbam,17,85,201104,201405,3,SOMEWHAT UNLIKELY,0.665258588,2.358933037,1.659190886,-0.313170546,0.693958233,1.141809316,0.779300595,2.744119505,-0.384179,0.803700496,-1.513992692,0.241919881,0.072281824,-0.827127094,0.862735241,0.392836299,1.737047749,-0.557646346,2.652631452,-0.367969922,-0.481516437,-1.145699012,-1.080233057,1.769315544,-0.513065179,-1.734162189,-0.108627632,0.450047869,0.401500055,0.293370209,-0.419741124,-0.616597964,-0.413614247,-1.192876695,-1.134281807,-1.083379606,1.229677131,0.382587408,-0.26868673,1.114374943,-0.452195255,0.300825311,0.793467629,-1.226838274,-0.555295606,1.130108638,-1.236782575,1.228161231,-2.398331352,-1.793442083,-0.628158909,0.0252287,-1.011426965,1.34965976,1.154306789,0.249870017,-0.533809401,0.633635884,-1.446517349,-1.362024788,-1.274691598,0.495038217,-0.430585444,-1.543541416,1.407676176,-1.371003925,1.325872017,1.347175488,-1.466468635,-1.170931835,1.483714323,0.563605791,0.487282411,-1.328623464,0.577157894,1.410838377,-0.413452084,1.325897516,0.388560522,0.483997437,-0.673243478,-1.216167548,-0.739225958,-2.002394853,-0.628158909
