,actionDetails_generationTime,actionDetails_icon,actionDetails_pageId,actionDetails_pageIdAction,actionDetails_pageTitle,actionDetails_serverTimePretty,actionDetails_siteSearchKeyword,actionDetails_timeSpent,actionDetails_timeSpentPretty,actionDetails_timestamp,actionDetails_type,actionDetails_url,actions,browser,browserCode,browserFamily,browserFamilyDescription,browserIcon,browserName,browserVersion,city,continent,continentCode,country,countryCode,countryFlag,daysSinceFirstVisit,daysSinceLastEcommerceOrder,daysSinceLastVisit,deviceBrand,deviceModel,deviceType,deviceTypeIcon,events,firstActionTimestamp,goalConversions,idSite,idVisit,language,languageCode,lastActionDateTime,lastActionTimestamp,latitude,location,longitude,operatingSystem,operatingSystemCode,operatingSystemIcon,operatingSystemName,operatingSystemVersion,plugins,pluginsIcons,pluginsIcons_pluginIcon,pluginsIcons_pluginName,referrerKeyword,referrerKeywordPosition,referrerName,referrerSearchEngineIcon,referrerSearchEngineUrl,referrerType,referrerTypeName,referrerUrl,region,regionCode,resolution,searches,serverDate,serverDatePretty,serverDatePrettyFirstAction,serverTimePretty,serverTimePrettyFirstAction,serverTimestamp,siteCurrency,siteCurrencySymbol,userId,visitConverted,visitConvertedIcon,visitCount,visitDuration,visitDurationPretty,visitEcommerceStatus,visitEcommerceStatusIcon,visitIp,visitLocalHour,visitLocalTime,visitServerHour,visitorId,visitorType,visitorTypeIcon,City,Country,Domain,Isp,Latitude,Longitude,ip
10,0.93s,,2999037,6,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 8:56:17 AM",,343,5 min 43s,1449651377,action,http://www.surefit.net/index.cfm,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
11,1.22s,,2999301,13,Sure Fit - Category,"Dec 9, 2015 9:02:00 AM",,135,2 min 15s,1449651720,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Sofa&rank=-units_sold&sale=0,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
12,1.22s,,2999301,13,Sure Fit - Category,"Dec 9, 2015 9:02:00 AM",,135,2 min 15s,1449651720,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Sofa&rank=-units_sold&sale=0,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
13,0.39s,plugins/Morpheus/images/search_ico.png,2999398,,,"Dec 9, 2015 9:04:15 AM",waterproof,19,19s,1449651855,search,,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
14,0.39s,plugins/Morpheus/images/search_ico.png,2999398,,,"Dec 9, 2015 9:04:15 AM",waterproof,19,19s,1449651855,search,,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
15,0.43s,,2999404,46672,Sure Fit - Waterproof Furniture Cover Slipcovers,"Dec 9, 2015 9:04:34 AM",,39,39s,1449651874,action,http://surefitwww1.inetu.net/shop/categories/sofa-loveseat-and-chair-slipcovers-furniture-throws/waterproof-furniture-cover.cfm?sku=40897,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
16,0.43s,,2999404,46672,Sure Fit - Waterproof Furniture Cover Slipcovers,"Dec 9, 2015 9:04:34 AM",,39,39s,1449651874,action,http://surefitwww1.inetu.net/shop/categories/sofa-loveseat-and-chair-slipcovers-furniture-throws/waterproof-furniture-cover.cfm?sku=40897,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
17,0.43s,plugins/Morpheus/images/search_ico.png,2999424,,,"Dec 9, 2015 9:05:13 AM",waterproof,15,15s,1449651913,search,,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
18,0.43s,plugins/Morpheus/images/search_ico.png,2999424,,,"Dec 9, 2015 9:05:13 AM",waterproof,15,15s,1449651913,search,,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
19,0.52s,,2999436,122336,Sure Fit - Waterproof Furniture Cover Slipcovers,"Dec 9, 2015 9:05:28 AM",,81,1 min 21s,1449651928,action,http://surefitwww1.inetu.net/shop/categories/sofa-loveseat-and-chair-slipcovers-furniture-throws/waterproof-furniture-cover.cfm?sku=42315,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
20,0.52s,,2999436,122336,Sure Fit - Waterproof Furniture Cover Slipcovers,"Dec 9, 2015 9:05:28 AM",,81,1 min 21s,1449651928,action,http://surefitwww1.inetu.net/shop/categories/sofa-loveseat-and-chair-slipcovers-furniture-throws/waterproof-furniture-cover.cfm?sku=42315,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
21,0.43s,,2999494,258306,Sure Fit - Waterproof Furniture Cover Slipcovers,"Dec 9, 2015 9:06:49 AM",,502,8 min 22s,1449652009,action,http://surefitwww1.inetu.net/shop/categories/sofa-loveseat-and-chair-slipcovers-furniture-throws/waterproof-furniture-cover.cfm?sku=40900,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
22,0.43s,,2999494,258306,Sure Fit - Waterproof Furniture Cover Slipcovers,"Dec 9, 2015 9:06:49 AM",,502,8 min 22s,1449652009,action,http://surefitwww1.inetu.net/shop/categories/sofa-loveseat-and-chair-slipcovers-furniture-throws/waterproof-furniture-cover.cfm?sku=40900,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
23,0.52s,,2999792,53141,Faux Fur Armless Cover,"Dec 9, 2015 9:15:11 AM",,11,11s,1449652511,action,http://surefitwww1.inetu.net/shop/categories/pet-solutions-non-personalized-pet-throws/faux-fur-armless-cover.cfm?sku=45552,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
24,0.52s,,2999792,53141,Faux Fur Armless Cover,"Dec 9, 2015 9:15:11 AM",,11,11s,1449652511,action,http://surefitwww1.inetu.net/shop/categories/pet-solutions-non-personalized-pet-throws/faux-fur-armless-cover.cfm?sku=45552,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
25,0.36s,,2999800,267332,Faux Fur Armless Cover,"Dec 9, 2015 9:15:22 AM",,825,13 min 45s,1449652522,action,http://surefitwww1.inetu.net/shop/categories/pet-solutions-non-personalized-pet-throws/faux-fur-armless-cover.cfm?sku=45551,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
26,0.36s,,2999800,267332,Faux Fur Armless Cover,"Dec 9, 2015 9:15:22 AM",,825,13 min 45s,1449652522,action,http://surefitwww1.inetu.net/shop/categories/pet-solutions-non-personalized-pet-throws/faux-fur-armless-cover.cfm?sku=45551,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
27,0.37s,,3000354,235915,Silky Touch Recliner Cover,"Dec 9, 2015 9:29:07 AM",,106,1 min 46s,1449653347,action,http://surefitwww1.inetu.net/shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45423,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
28,0.37s,,3000354,235915,Silky Touch Recliner Cover,"Dec 9, 2015 9:29:07 AM",,106,1 min 46s,1449653347,action,http://surefitwww1.inetu.net/shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45423,23,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449668162,0,3,536458,Language code en-us,en-us,2015-12-09 15:00:48,1449673248,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,http://www.surefit.net//shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45425,Pennsylvania,PA,1920x1080,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:48 AM,8:36:02 AM,1449673248,USD,$,,0,,122,5087,1 hours 24 min,none,,65.201.171.253,8,08:36:00,15,61e4e40c13dafeae,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
